#TYPE System.Data.DataRow
"Номер заявки","Статус","Дата регистрации","Тип обращения","Сервис","Краткое описание проблемы","Срок решения","Просрочен","Общее время обработки (мин.)","Максимальное время обработки группой (мин.)","Минимальное время обработки группой (мин.)","Группа","Дата перевода на группу","Время обработки группой (мин.)"
"TT16872337","Закрыта","18.09.2021 9:27:15","Претензия","Сеть","Поиск сети","21.09.2021 9:27:15","нет","2946","2904","2904","Tech LIP","20.09.2021 9:51:11","2904"
"TT16880364","Закрыта","19.09.2021 14:59:24","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","19.01.2022 6:59:24","нет","722","722","722","Technology TT","20.09.2021 3:01:38","722"
"TT16881074","Закрыта","19.09.2021 16:55:30","Администрирование","Администрирование B2C","Переоформление номера с физ.лица на физ.лицо","24.09.2021 16:55:30","нет","873","873","873","OBO","20.09.2021 7:28:24","873"
"TT16886713","Закрыта","20.09.2021 12:47:47","Администрирование","Администрирование B2B","Переоформление с юр.лица на физ.лицо","21.09.2021 12:47:47","нет","333","333","333","B2B Admin","20.09.2021 18:20:17","333"
"TT16878186","Закрыта","19.09.2021 9:54:05","Претензия","Контент","Абонент ничего не заказывал","21.09.2021 21:54:05","нет","34","34","34","OBO","20.09.2021 6:30:20","34"
"TT16866108","Закрыта","17.09.2021 11:32:24","Претензия","CCB","Обратная связь на работу оператора КЦ","22.09.2021 11:32:24","нет","4375","4375","4375","Мониторинг","20.09.2021 12:27:22","4375"
"TT16881991","Закрыта","19.09.2021 20:13:59","Претензия","Технологическая заявка","Длительные проблемы с сетью","19.09.2022 20:13:59","нет","408","408","408","Technology TT","20.09.2021 3:01:38","408"
"TT16885617","Закрыта","20.09.2021 11:40:22","Администрирование","Одобрение ЭРФ","Переоформление","21.09.2021 11:40:22","нет","428","428","428","OBO","20.09.2021 18:48:32","428"
"TT16876403","Закрыта","18.09.2021 20:14:40","Претензия","Wink","Обмен минут на кино","22.09.2021 20:14:40","нет","2500","542","56","OBO","20.09.2021 15:19:55","598"
"TT16876403","Закрыта","18.09.2021 20:14:40","Претензия","Wink","Обмен минут на кино","22.09.2021 20:14:40","нет","2500","1902","1902","WEB Support","20.09.2021 12:58:18","1902"
"TT16879833","Закрыта","19.09.2021 13:46:07","Администрирование","Администрирование B2C","Корректировка регистрационных данных","21.09.2021 13:46:07","нет","1168","1168","1168","OBO","20.09.2021 9:14:37","1168"
"TT16870506","Закрыта","17.09.2021 20:47:20","Администрирование","Администрирование B2B","Запрос компенсации","20.09.2021 20:47:20","нет","3340","3340","3340","CKBO B2B","20.09.2021 4:29:51","3340"
"TT16890717","Закрыта","20.09.2021 21:42:25","Администрирование","Администрирование B2C","Ошибочный наличный платёж","21.09.2021 5:42:25","нет","11","11","11","OBO","20.09.2021 21:53:19","11"
"TT16874639","Закрыта","18.09.2021 14:42:03","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","28.09.2021 14:42:03","нет","2886","2886","2886","OBO","20.09.2021 14:48:37","2886"
"TT16880311","Закрыта","19.09.2021 14:51:36","Претензия","Технологическая заявка","Удержание MNP - проблемы с покрытием (сеть)","19.01.2022 6:51:36","нет","730","730","730","Technology TT","20.09.2021 3:01:38","730"
"TT16870717","Закрыта","17.09.2021 21:50:11","Претензия","Передача данных","Нет соединения 4G","20.09.2021 21:50:11","нет","3684","1364","21","OBO","20.09.2021 11:14:40","1385"
"TT16870717","Закрыта","17.09.2021 21:50:11","Претензия","Передача данных","Нет соединения 4G","20.09.2021 21:50:11","нет","3684","2299","2299","Tech TUL","20.09.2021 10:53:22","2299"
"TT16884876","Закрыта","20.09.2021 10:43:15","Администрирование","ГОЗ (corpzapros)","Вопросы по договору ","21.09.2021 10:43:15","нет","191","191","191","Corp TUM","20.09.2021 13:54:48","191"
"TT16889497","Закрыта","20.09.2021 17:36:54","Претензия","Мобильные переводы и оплата","Не удалось выполнить перевод/платеж","25.09.2021 17:36:54","нет","10","10","10","OBO","20.09.2021 17:46:05","10"
"TT16823075","Закрыта","11.09.2021 16:30:20","Администрирование","Администрирование B2C","Перечисление на банковские реквизиты","26.09.2021 16:30:20","нет","13019","13019","13019","BO MOS","20.09.2021 17:29:42","13019"
"TT16886812","Закрыта","20.09.2021 12:58:13","Администрирование","Администрирование B2C","Корректировка регистрационных данных","22.09.2021 12:58:13","нет","165","165","165","OBO","20.09.2021 15:43:44","165"
"TT16887295","Закрыта","20.09.2021 13:43:13","Претензия","Тарификация","Тарификация минут/sms сверх пакета","24.09.2021 13:43:13","нет","277","277","277","OBO","20.09.2021 18:20:59","277"
"TT16883886","Закрыта","20.09.2021 9:06:43","Администрирование","Администрирование B2B","Переоформление с юр.лица на юр.лицо","21.09.2021 9:06:43","нет","189","189","189","B2B Admin","20.09.2021 12:15:17","189"
"TT16881496","Закрыта","19.09.2021 18:18:10","Претензия","Технологическая заявка","Удержание MNP – проблемы с покрытием (интернет)","19.01.2022 10:18:10","нет","523","523","523","Technology TT","20.09.2021 3:01:38","523"
"TT16845453","Закрыта","14.09.2021 17:00:19","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на банковские реквизиты)","24.09.2021 17:00:19","нет","8571","8571","8571","OBO","20.09.2021 15:51:34","8571"
"TT16880262","Закрыта","19.09.2021 14:45:09","Претензия","Технологическая заявка","Пилот Москва выше 1,5 Мб/с","19.10.2021 14:45:09","нет","736","736","736","Technology TT","20.09.2021 3:01:38","736"
"TT16878098","Закрыта","19.09.2021 9:39:53","Претензия","Технологическая заявка","Удержание MNP – Отмена переноса номера по желанию абонента (внутренний MNP)","19.01.2022 1:39:53","нет","1042","1042","1042","Technology TT","20.09.2021 3:01:38","1042"
"TT16878751","Закрыта","19.09.2021 11:21:22","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (без перечисления)","29.09.2021 11:21:22","нет","1490","1490","1490","OBO","20.09.2021 12:11:45","1490"
"TT16880021","Закрыта","19.09.2021 14:11:26","Администрирование","Администрирование B2C","Изменение статуса SIM: закрытие (перевод на номер телефона)","29.09.2021 14:11:26","нет","1706","1706","1706","OBO","20.09.2021 18:37:46","1706"
"TT16880126","Закрыта","19.09.2021 14:26:39","Администрирование","Администрирование B2C","Заявка на замену сим пользователю (не владельцу по Договору)","24.09.2021 14:26:39","нет","1243","1243","1243","OBO","20.09.2021 11:09:18","1243"
"TT16881017","Закрыта","19.09.2021 16:47:02","Претензия","Контент","Абонент ничего не заказывал","22.09.2021 4:47:02","нет","824","824","824","OBO","20.09.2021 7:23:30","824"
